Country Name,year,total_gdp,population,income_per_person,co2_emissions,receipts_percent_total_exports,receipts_travel_items,receipts_passenger_transport_items,receipts_current_us,number_of_departures,number_of_arrivals,expenditures_passenger_transport_items,expenditures_percent_total_imports,expenditures_current_us
Oman,2005,51500000000.0,2580000.0,37400.0,15.1,3.19397853736089,429000000.0,198000000.0,627000000.0,2496000.0,1101000.0,195000000.0,7.72321968885866,863000000.0
Pakistan,2005,200000000000.0,164000000.0,3840.0,0.877,4.33394399371892,182000000.0,646000000.0,828000000.0,,798000.0,473000000.0,5.98800349784118,1753000000.0
Panama,2005,28300000000.0,3390000.0,17400.0,2.17,10.4884513441878,780000000.0,328000000.0,1108000000.0,285000.0,1070000.0,117000000.0,3.62518569733437,388000000.0
Peru,2005,116000000000.0,28100000.0,8020.0,1.01,7.41948891707458,1308000000.0,130000000.0,1438000000.0,1841000.0,1938000.0,218000000.0,6.49716874036488,970000000.0
Philippines,2005,189000000000.0,87900000.0,5230.0,0.758,8.47727394533899,2287000000.0,576000000.0,2863000000.0,2144000.0,2623000.0,268000000.0,7.50730058972449,3286000000.0
Palau,2005,260000000.0,19500.0,15500.0,11.6,76.172962435191,60000000.0,3000000.0,63000000.0,,81000.0,10000000.0,12.9493331311133,18000000.0
Papua New Guinea,2005,12900000000.0,6650000.0,2960.0,0.648,0.259527409757929,3599999.90463257,5800000.19073486,9399999.61853027,,,600000.023841858,2.08752584856114,56200000.7629395
Poland,2005,347000000000.0,38400000.0,20100.0,8.76,6.76843100189036,6304000000.0,857000000.0,7161000000.0,40841000.0,64606000.0,347000000.0,5.36337381449122,5887000000.0
Portugal,2005,205000000000.0,10500000.0,31500.0,6.15,16.8171976251343,7674000000.0,1364000000.0,9038000000.0,,10612000.0,693000000.0,5.30172402484273,3742000000.0
Paraguay,2005,23900000000.0,5910000.0,8850.0,0.662,1.87901463069755,78000000.0,18000000.0,96000000.0,188000.0,2648000.0,51000000.0,3.22887203564516,130000000.0
Qatar,2005,62900000000.0,1020000.0,93700.0,61.8,,760000000.0,,,,,,,
Romania,2005,145000000000.0,21200000.0,18200.0,4.95,5.48922877966683,1051000000.0,273000000.0,1324000000.0,7140000.0,5839000.0,148000000.0,3.1322080053219,1071000000.0
Rwanda,2005,4410000000.0,9040000.0,1230.0,0.0569,,49000000.0,18000000.0,67000000.0,,,38000000.0,,75000000.0
Saudi Arabia,2005,457000000000.0,24500000.0,40100.0,17.6,,4626000000.0,,,5009000.0,10417000.0,,,
Sudan,2005,53400000000.0,31700000.0,4700.0,0.347,2.29316121874265,114000000.0,,114000000.0,,246000.0,,8.95422938131191,667000000.0
Senegal,2005,12900000000.0,11400000.0,2750.0,0.389,14.1784046765032,242000000.0,92000000.0,334000000.0,,779000.0,79000000.0,3.89577785641955,144000000.0
Singapore,2005,194000000000.0,4400000.0,70900.0,7.0,2.15761357738246,6209000000.0,,6209000000.0,5159000.0,8943000.0,,4.03491760073763,10070000000.0
Solomon Islands,2005,900000000.0,481000.0,2180.0,0.343,4.37813249526944,1600000.02384186,4800000.19073486,6400000.09536743,,9399.99961853027,6500000.0,4.60766293340996,11199999.8092651
Sierra Leone,2005,2780000000.0,5830000.0,1250.0,0.106,24.4478047517241,64000000.0,,64000000.0,63000.0,,1600000.02384186,7.41665821752888,33599998.4741211
El Salvador,2005,19800000000.0,6080000.0,7170.0,1.11,19.6282011770936,361000000.0,295000000.0,656000000.0,1239000.0,1306000.0,82000000.0,4.42517308880155,288000000.0
Somalia,2005,,10800000.0,831.0,0.0552,,,,,,,,,
Serbia,2005,34500000000.0,9150000.0,13000.0,6.66,,,,308000000.0,,453000.0,,,260000000.0
South Sudan,2005,,7910000.0,4080.0,0.127,,,,,,,,,
Sao Tome and Principe,2005,207000000.0,162000.0,3070.0,0.522,45.7846770754975,7300000.19073486,,7300000.0,,15800.0001907349,400000.005960464,0.94941292389953,500000.0
Suriname,2005,3990000000.0,505000.0,16600.0,3.44,6.78157671658661,45000000.0,51000000.0,96000000.0,,,77000000.0,6.0880829015544,94000000.0
Slovak Republic,2005,66599999999.99999,5400000.0,21800.0,7.9,2.84512088151827,1210000000.0,72000000.0,1282000000.0,2987000.0,,278000000.0,2.35160464165896,1122000000.0
Slovenia,2005,40700000000.0,2000000.0,32800.0,8.57,8.58933543758446,1795000000.0,99000000.0,1894000000.0,6736000.0,1555000.0,69000000.0,4.58014580954864,1019000000.0
Sweden,2005,435000000000.0,9100000.0,47300.0,5.9,4.38454438033404,6554000000.0,1074000000.0,7628000000.0,,4883000.0,1074000000.0,7.43283562524294,11088000000.0
Eswatini,2005,3170000000.0,1040000.0,6910.0,0.995,4.28336177899588,77000000.0,300000.011920929,77300003.0517578,1082000.0,1182000.0,11000000.0,2.74844152523832,60000000.0
Seychelles,2005,958000000.0,89500.0,19600.0,8.19,37.378233772539,192000000.0,77000000.0,269000000.0,52000.0,135000.0,20000000.0,6.66746542103544,59000000.0
Chad,2005,6870000000.0,10500000.0,1570.0,0.0757,,,,,,29000.0,,,
Togo,2005,2690000000.0,5760000.0,1570.0,0.261,3.32788834558249,20000000.0,7000000.0,27000000.0,,81000.0,34000000.0,3.59406791110125,42000000.0
Thailand,2005,303000000000.0,65800000.0,12800.0,3.46,9.36131223275147,9576000000.0,2527000000.0,12103000000.0,3047000.0,11567000.0,1117000000.0,3.70598130317368,4920000000.0
Tajikistan,2005,4580000000.0,6920000.0,2020.0,0.381,1.84949771535616,1600000.02384186,7500000.0,9100000.38146973,,,,,
Turkmenistan,2005,14700000000.0,4810000.0,6180.0,10.3,,,,,33000.0,,,,
Timor-Leste,2005,877000000.0,1020000.0,2130.0,0.177,,,,,,,,,
Tonga,2005,390000000.0,102000.0,5260.0,1.26,32.1299944503854,14899999.6185303,100000.001490116,15000000.0,,60000.0,12199999.8092651,10.6330324071384,16000000.0
Trinidad and Tobago,2005,22500000000.0,1300000.0,27500.0,32.7,5.4510456160149,453000000.0,140000000.0,593000000.0,,529000.0,54000000.0,3.74136607828089,234000000.0
Tunisia,2005,35600000000.0,10200000.0,9480.0,2.22,19.2201159368149,2143000000.0,657000000.0,2800000000.0,2241000.0,6378000.0,78000000.0,3.07463164425337,452000000.0
Tuvalu,2005,27800000.0,10100.0,3200.0,0.725,45.6791502961736,1200000.04768372,,1200000.0,2200.00004768372,1100.00002384186,600000.023841858,22.7579323605718,4599999.90463257
Tanzania,2005,27600000000.0,39500000.0,1780.0,0.149,28.0988031414084,824000000.0,11000000.0,835000000.0,,613000.0,23000000.0,13.7221040634059,577000000.0
Uganda,2005,18700000000.0,28600000.0,1600.0,0.0865,24.7726537553746,380000000.0,2000000.0,382000000.0,189000.0,468000.0,61000000.0,7.85759544976465,185000000.0
Ukraine,2005,109000000000.0,46600000.0,12300.0,7.14,8.30948247548445,3125000000.0,417000000.0,3542000000.0,,20489000.0,273000000.0,7.33695652173913,3078000000.0
Uruguay,2005,35200000000.0,3330000.0,15200.0,1.99,13.7453369419956,594000000.0,105000000.0,699000000.0,658000.0,1917000.0,79000000.0,7.05345304390121,331000000.0
United States,2005,16000000000000.0,298000000.0,55400.0,20.3,9.03456894509201,93423000000.0,23259000000.0,116682000000.0,79215000.0,71484000.0,24583000000.0,4.91493459054413,98694000000.0
Uzbekistan,2005,43900000000.0,26800000.0,3850.0,4.47,,28000000.0,,,572000.0,242000.0,,,
St. Vincent and the Grenadines,2005,721000000.0,109000.0,11500.0,2.03,,104000000.0,,,,256000.0,,,
Vietnam,2005,114000000000.0,84600000.0,4170.0,1.17,6.28020642765475,,,2300000000.0,,3477000.0,,2.2866905791829,900000000.0
Vanuatu,2005,595000000.0,214000.0,3000.0,0.222,58.7703751732465,85000000.0,19000000.0,104000000.0,14000.0,126000.0,2000000.0,6.34433778803692,13000000.0
Samoa,2005,739000000.0,181000.0,6020.0,0.912,52.0865863752855,73000000.0,800000.011920929,73800003.0517578,52000.0,,7800000.19073486,7.93568986801736,20299999.2370605
South Africa,2005,283000000000.0,48500000.0,13000.0,9.22,12.6729852578034,7516000000.0,1113000000.0,8629000000.0,,7518000.0,1438000000.0,7.00201644817718,4812000000.0
Zambia,2005,11700000000.0,12200000.0,2480.0,0.183,,447000000.0,,,,669000.0,30000000.0,3.38127971755013,87000000.0
Zimbabwe,2005,13300000000.0,12200000.0,2800.0,0.853,,,,99000000.0,474000.0,1559000.0,,,
Afghanistan,2006,10600000000.0,27100000.0,1460.0,0.0838,,,,,,,,,
Angola,2006,79600000000.0,20900000.0,6960.0,1.2,0.272892458912399,75000000.0,16000000.0,91000000.0,,121000.0,245000000.0,2.41269816562604,393000000.0
Albania,2006,9040000000.0,3030000.0,9150.0,1.29,56.5371142509188,1012000000.0,45000000.0,1057000000.0,2616000.0,937000.0,24000000.0,24.281157029946,989000000.0
Andorra,2006,3340000000.0,82700.0,49200.0,6.52,,,,,,10737000.0,,,
United Arab Emirates,2006,280000000000.0,6170000.0,76600.0,21.6,,,,4972000000.0,,,,,8827000000.0
Argentina,2006,513000000000.0,39700000.0,22400.0,4.39,7.19990264416667,3351000000.0,575000000.0,3926000000.0,4533000.0,4173000.0,939000000.0,9.80808614069035,4047000000.0
Armenia,2006,9070000000.0,2930000.0,9710.0,1.74,24.655270385469,370000000.0,36000000.0,406000000.0,329000.0,382000.0,35000000.0,11.1858436806996,300000000.0
Antigua and Barbuda,2006,1520000000.0,84000.0,23500.0,5.59,,327000000.0,,,,838000.0,,,
Australia,2006,1090000000000.0001,20900000.0,44100.0,19.2,12.9370088531027,17538000000.0,2870000000.0,20408000000.0,4941000.0,5532000.0,4756000000.0,10.170552294007,17293000000.0
Austria,2006,364000000000.0,8310000.000000001,52600.0,8.96,,16512000000.0,,,10042000.0,20269000.0,,,
Azerbaijan,2006,37100000000.0,8720000.0,11700.0,3.49,1.4656149238974,117000000.0,84000000.0,201000000.0,1836000.0,1194000.0,55000000.0,3.24360129956913,256000000.0
Burundi,2006,2380000000.0,7860000.0,816.0,0.0238,1.71733483861199,1299999.95231628,300000.011920929,1600000.02384186,,214000.0,1000000.0,28.1922755229195,126000000.0
Belgium,2006,428000000000.0,10700000.0,48600.0,11.3,3.77996495643297,10311000000.0,1314000000.0,11625000000.0,7852000.0,6995000.0,2317000000.0,5.99553775131742,17891000000.0
Benin,2006,8300000000.000001,8450000.0,2690.0,0.511,12.7547007109676,116000000.0,5599999.90463257,121599998.474121,,975000.0,37000000.0,5.07433467367064,71000000.0
Burkina Faso,2006,7690000000.0,14300000.0,1590.0,0.112,8.23009726266009,53000000.0,2000000.0,55000000.0,,264000.0,29000000.0,5.78585625343716,84000000.0
Bangladesh,2006,122000000000.0,143000000.0,2540.0,0.299,,79000000.0,,,1819000.0,200000.0,339000000.0,2.8658536856337,481000000.0
Bulgaria,2006,45600000000.0,7580000.0,17100.0,7.35,16.2671910414176,2612000000.0,705000000.0,3317000000.0,4180000.0,7499000.0,621000000.0,8.00073545048775,2099000000.0
Bahrain,2006,22900000000.0,1040000.0,47000.0,25.9,11.4031998429903,1048000000.0,738000000.0,1786000000.0,,7289000.0,184000000.0,5.52813952418204,639000000.0
Bosnia and Herzegovina,2006,14700000000.0,3760000.0,10400.0,4.65,14.5537224660284,607000000.0,51000000.0,658000000.0,,256000.0,40000000.0,2.57791374755389,210000000.0
Belarus,2006,44800000000.0,9480000.0,14400.0,6.78,1.85912384732003,286000000.0,115000000.0,401000000.0,6811000.0,5276000.0,89000000.0,2.92696887439618,675000000.0
Belize,2006,1430000000.0,299000.0,7360.0,1.59,,260000000.0,,,,903000.0,2000000.0,5.73308734567358,43000000.0
Bolivia,2006,22100000000.0,9560000.0,6090.0,1.27,7.58733176382884,244000000.0,86000000.0,330000000.0,472000.0,521000.0,87000000.0,10.4139683913561,360000000.0
Brazil,2006,1510000000000.0,190000000.0,13600.0,1.88,2.93231962550828,4316000000.0,261000000.0,4577000000.0,3886000.0,5017000.0,1737000000.0,6.23418116554125,7501000000.0
Barbados,2006,5060000000.0,279000.0,16900.0,4.89,52.1893500202474,1061000000.0,7000000.0,1068000000.0,,1102000.0,62000000.0,7.86890241159174,166000000.0
Bhutan,2006,1220000000.0,665000.0,6740.0,0.56,9.89723147712315,23000000.0,13000000.0,36000000.0,,17299.9992370605,,,
Botswana,2006,10500000000.0,1880000.0,13100.0,2.26,10.1943088818582,538000000.0,2000000.0,540000000.0,,1642000.0,3000000.0,8.32263483444139,280000000.0
Central African Republic,2006,2009999999.9999998,4200000.0,1080.0,0.0603,,8000000.0,2200000.04768372,10199999.8092651,11000.0,13800.0001907349,3000000.0,,47000000.0
Canada,2006,1380000000000.0,32900000.0,45900.0,18.1,3.62179398567083,14556000000.0,2281000000.0,16837000000.0,46912000.0,33390000.0,5452000000.0,6.06690040020077,26068000000.0
Switzerland,2006,618000000000.0,7540000.0,65600.0,5.76,5.22586354008211,10784000000.0,2177000000.0,12961000000.0,,7863000.0,2094000000.0,5.43426426324724,11822000000.0
Chile,2006,187000000000.0,16500000.0,20300.0,4.28,2.76084869508444,1149000000.0,704000000.0,1853000000.0,2264000.0,,334000000.0,2.76700506864379,1238000000.0
China,2006,5690000000000.0,1350000000.0,6800.0,5.1,,33949000000.0,,,34524000.0,124942000.0,,,
Cote d'Ivoire,2006,29900000000.0,19200000.0,2770.0,0.341,1.11544451555118,93000000.0,11000000.0,104000000.0,,,210000000.0,7.66946626744505,583000000.0
Cameroon,2006,23400000000.0,18700000.0,3230.0,0.305,4.74381275082178,181000000.0,50000000.0,231000000.0,,451000.0,109000000.0,11.1860304593158,521000000.0
"Congo, Dem. Rep.",2006,22300000000.0,58500000.0,817.0,0.029,0.0988016318204998,3099999.90463257,,3100000.0,,55000.0,,2.44904408279349,93000000.0
"Congo, Rep.",2006,7930000000.0,3880000.0,4370.0,0.31,,45000000.0,,,,,,,
Colombia,2006,214000000000.0,43700000.0,11200.0,1.41,8.21156610721207,1915000000.0,455000000.0,2370000000.0,,2096000.0,481000000.0,7.04566480003786,2171000000.0
Comoros,2006,748000000.0,642000.0,2780.0,0.16,45.5314865256032,27000000.0,400000.005960464,27399999.6185303,,28500.0,12600000.3814697,15.1470384028774,23600000.3814697
Costa Rica,2006,42800000000.0,4400000.0,16000.0,1.79,20.8705667544808,1908000000.0,158000000.0,2066000000.0,485000.0,2071000.0,168000000.0,6.15596980058368,647000000.0
Cuba,2006,70200000000.0,11300000.0,6550.0,2.29,,2127000000.0,287000000.0,2414000000.0,199000.0,2221000.0,,,
Cyprus,2006,20800000000.0,1060000.0,40000.0,8.01,31.4608992852721,2382000000.0,310007629.394531,2692007568.35938,932000.0,2629000.0,64161163.3300781,11.1149862699395,1031161132.8125
Germany,2006,3110000000000.0,81300000.0,47100.0,10.5,3.66717391835551,32903000000.0,12657000000.0,45560000000.0,81801000.0,23569000.0,11564000000.0,7.9375876329735,85717000000.0
Djibouti,2006,,805000.0,3390.0,0.574,3.19606892501927,9800000.19073486,,9800000.0,,39500.0,11500000.0,3.52952508308067,15000000.0
Dominica,2006,511000000.0,70800.0,11300.0,2.59,49.8508962002563,72000000.0,,72000000.0,,465000.0,,,
Denmark,2006,295000000000.0,5470000.0,53600.0,10.0,3.86796744605313,5562000000.0,,5562000000.0,6129000.0,26936000.0,,5.66278259854429,7486000000.0
Dominican Republic,2006,49600000000.0,9340000.0,11800.0,2.22,45.7470539457856,3917000000.0,,3917000000.0,420000.0,4268000.0,162000000.0,4.44312397393008,495000000.0
Algeria,2006,131000000000.0,34200000.0,10700.0,3.18,0.68581599888312,220000000.0,173000000.0,393000000.0,1349000.0,1638000.0,65000000.0,1.63268525456474,414000000.0
Ecuador,2006,72200000000.0,14300000.0,9810.0,2.21,3.46171158987691,490000000.0,2000000.0,492000000.0,733000.0,841000.0,240000000.0,5.13493544475591,706000000.0
Eritrea,2006,2160000000.0,3000000.0,2450.0,0.187,,,,60000000.0,,78000.0,,,
Spain,2006,1230000000000.0,45400000.0,39500.0,8.09,,56181000000.0,,,,96152000.0,,,
Estonia,2006,23400000000.0,1340000.0,31100.0,14.9,12.5950581236137,1024000000.0,337000000.0,1361000000.0,438000.0,,120000000.0,5.63262459482781,706000000.0
Ethiopia,2006,29300000000.0,80700000.0,1010.0,0.0724,29.065393218647,162000000.0,477000000.0,639000000.0,,330000.0,,,
Finland,2006,244000000000.0,5300000.0,48700.0,12.6,3.75213537511552,2380000000.0,1135000000.0,3515000000.0,6428000.0,3375000.0,675000000.0,4.8417970923479,4099000000.0
Fiji,2006,3790000000.0,836000.0,10600.0,1.37,44.3540802398115,480000000.0,204000000.0,684000000.0,121000.0,,12000000.0,5.40169195445781,113000000.0
France,2006,2330000000000.0,61900000.0,43100.0,6.56,8.39529804772358,46527000000.0,8088000000.0,54615000000.0,27107000.0,193882000.0,6972000000.0,5.96922168331698,39319000000.0
"Micronesia, Fed. Sts.",2006,315000000.0,104000.0,3570.0,1.26,,,,23000000.0,,19100.0003814697,,,7000000.0
Gabon,2006,10800000000.0,1470000.0,15300.0,2.78,,,,,,,,,
United Kingdom,2006,2730000000000.0,61500000.0,44200.0,9.1,,38352000000.0,,,69536000.0,32713000.0,,,
Georgia,2006,11200000000.0,4170000.0,9110.0,1.53,14.4405983041397,313000000.0,48000000.0,361000000.0,1346000.0,983000.0,90000000.0,5.87258192682995,257000000.0
Ghana,2006,28500000000.0,23000000.0,3350.0,0.419,17.8098882339702,861000000.0,49000000.0,910000000.0,,497000.0,230000000.0,6.9390021067542,575000000.0
Guinea,2006,6510000000.0,9520000.0,1860.0,0.207,,,,,,46099.9984741211,13000000.0,3.26430522049984,41000000.0
Guinea-Bissau,2006,799000000.0,1410000.0,1690.0,0.164,,2799999.95231628,,,,11600.0003814697,2299999.95231628,10.6827394258193,17799999.2370605
Equatorial Guinea,2006,12000000000.0,822000.0,36700.0,9.57,,,,,,,,,
Greece,2006,266000000000.0,11100000.0,37600.0,10.3,25.8708473164445,14409000000.0,93000000.0,14502000000.0,,17284000.0,7000000.0,3.71205867154604,3005000000.0
Grenada,2006,913000000.0,105000.0,14400.0,2.27,57.9151287514925,94000000.0,,94000000.0,,342000.0,,,
Guatemala,2006,48200000000.0,13700000.0,7270.0,0.887,12.0905144059992,919000000.0,,919000000.0,1055000.0,1502000.0,126000000.0,5.15228745830974,655000000.0
Guyana,2006,3320000000.0,746000.0,8970.0,2.09,,37000000.0,,,,113000.0,,,
Honduras,2006,16600000000.000002,7810000.0,4910.0,1.1,13.0977315003621,515000000.0,699999.988079071,515700012.207031,,1136000.0,70000000.0,6.79482858141685,425000000.0
Croatia,2006,54100000000.0,4360000.0,26200.0,5.72,43.1054119854868,7990000000.0,306000000.0,8296000000.0,,47733000.0,33000000.0,3.28010727318647,770000000.0
Haiti,2006,12600000000.0,9500000.0,2960.0,0.249,18.2844538607769,126000000.0,,126000000.0,,558000.0,183000000.0,11.1600889071518,239000000.0
Hungary,2006,119000000000.0,10000000.0,25500.0,5.85,5.84461181842722,4254000000.0,744000000.0,4998000000.0,16597000.0,38318000.0,440000000.0,2.678268308186,2319000000.0
Indonesia,2006,558000000000.0,232000000.0,7320.0,1.62,4.55307021173909,4448000000.0,442000000.0,4890000000.0,4967000.0,4871000.0,1428000000.0,6.22959408811467,5458000000.0
India,2006,1270000000000.0,1180000000.0,3660.0,1.18,4.61161885156437,8634000000.0,281000000.0,8915000000.0,8340000.0,4447000.0,1893000000.0,3.88207127300767,8738000000.0
Ireland,2006,227000000000.0,4320000.0,59500.0,11.0,4.34910657115658,5372000000.0,2296000000.0,7668000000.0,6848000.0,8001000.0,116000000.0,4.55015595440006,6981000000.0
Iraq,2006,101000000000.0,27900000.0,8070.0,2.2,0.550402279312968,144000000.0,26000000.0,170000000.0,,,131000000.0,2.17377828288046,526000000.0
Iceland,2006,16700000000.0,305000.0,52800.0,11.5,13.2536777899464,478000000.0,224000000.0,702000000.0,440000.0,477000.0,8000000.0,13.1860910253816,1084000000.0
Israel,2006,224000000000.0,6850000.0,32500.0,9.18,5.93630233193718,3196000000.0,540000000.0,3736000000.0,3713000.0,1834000.0,887000000.0,6.84097369752553,4286000000.0
Italy,2006,1990000000000.0,58700000.0,45400.0,8.16,8.15486158176917,38276000000.0,3390000000.0,41666000000.0,46369000.0,66353000.0,4287000000.0,5.19666370387736,27449000000.0
Jamaica,2006,14700000000.0,2770000.0,10200.0,3.48,43.786546522838,1870000000.0,224000000.0,2094000000.0,,3016000.0,42000000.0,4.43781328166883,315000000.0
Jordan,2006,29300000000.0,6260000.0,11400.0,3.43,29.5807866269971,2060000000.0,366000000.0,2426000000.0,2139000.0,6573000.0,119000000.0,7.22545418379441,956000000.0
Japan,2006,4349999999999.9995,128000000.0,39300.0,10.1,1.57707282812468,8470000000.0,3020000000.0,11490000000.0,17535000.0,7334000.0,10779000000.0,5.65798585648349,37655000000.0
Kazakhstan,2006,131000000000.0,15700000.0,19500.0,13.6,2.3480693524596,838000000.0,135000000.0,973000000.0,3688000.0,4707000.0,239000000.0,3.22377068504965,1060000000.0
Kenya,2006,49800000000.0,38700000.0,3580.0,0.247,19.8628383319233,687000000.0,494000000.0,1181000000.0,,1601000.0,,,
Kyrgyz Republic,2006,4740000000.0,5180000.0,3860.0,1.26,14.7113754822565,167000000.0,22000000.0,189000000.0,,766000.0,50000000.0,6.30511773799879,142000000.0
Cambodia,2006,11300000000.0,13700000.0,2820.0,0.253,22.1047167721854,992000000.0,117000000.0,1109000000.0,787000.0,1700000.0,54000000.0,3.15683370873508,176000000.0
Kiribati,2006,144000000.0,96500.0,2100.0,0.608,,2299999.95231628,,,,10800.0001907349,,,
St. Kitts and Nevis,2006,810000000.0,47800.0,22500.0,4.53,56.0013394690751,132000000.0,,132000000.0,,350000.0,,,
Kuwait,2006,103000000000.0,2500000.0,75600.0,29.9,0.782773314676848,205000000.0,303000000.0,508000000.0,2529000.0,3899000.0,501000000.0,22.5979920591064,6074000000.0
Lebanon,2006,34900000000.0,4770000.0,15600.0,2.89,37.6692297072139,4981000000.0,476000000.0,5457000000.0,,1063000.0,777000000.0,21.3059734331359,3783000000.0
